method,normalization,theta,rho,lambda,alpha,beta,top_alternative,top_stable,full_ranking_stable,spearman,kendall_tau,ranking,score_A1,rank_A1,score_A2,rank_A2,score_A3,rank_A3,score_A4,rank_A4,score_A5,rank_A5
log_todim,sum,1.0,5.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47644620955345207,2,0.29361800512896896,3,0.23872494256964605,4,0.0,5
log_todim,sum,1.0,5.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5015723834222041,2,0.3022333830781905,3,0.26924264554402794,4,0.0,5
log_todim,sum,1.0,5.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5390158818826178,2,0.31507218188069147,3,0.3147207024223073,4,0.0,5
log_todim,sum,1.0,10.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4118971606912759,2,0.29227249466898925,3,0.16189816225631792,4,0.0,5
log_todim,sum,1.0,10.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4450305178984203,2,0.3040533354149174,3,0.20360805200490062,4,0.0,5
log_todim,sum,1.0,10.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4766827838264031,2,0.3153075618373739,3,0.24345347164937634,4,0.0,5
log_todim,sum,1.0,10.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4970097875288061,2,0.3225349970762115,3,0.2690420975783976,4,0.0,5
log_todim,sum,1.0,10.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5271423706587455,2,0.33324888763966803,3,0.30697446622828395,4,0.0,5
log_todim,vector,1.0,1.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.384213314427289,2,0.24082183111698074,3,0.11587838232141598,4,0.0,5
log_todim,vector,1.0,1.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43478031334424905,2,0.2578760949255994,3,0.1746784478811316,4,0.0,5
log_todim,vector,1.0,1.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4838256194317824,2,0.27441715147445267,3,0.2317090661719083,4,0.0,5
log_todim,vector,1.0,1.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5157106881667857,2,0.28517073356176736,3,0.26878550282327157,4,0.0,5
log_todim,vector,1.0,1.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5635465955427335,2,0.30130390739820084,4,0.32440981413415754,3,0.0,5
log_todim,vector,1.0,2.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3887534115110002,2,0.26340575431076046,3,0.1310848881058886,4,0.0,5
log_todim,vector,1.0,2.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43078178664232525,2,0.27783570684516085,3,0.18167669789399898,4,0.0,5
log_todim,vector,1.0,2.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47125163831109457,2,0.2917305585216724,3,0.23039242938211418,4,0.0,5
log_todim,vector,1.0,2.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4974079808431772,2,0.3007110337370979,3,0.2618782220638659,4,0.0,5
log_todim,vector,1.0,2.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5364242693209347,2,0.3141068214410788,3,0.3088442215615132,4,0.0,5
log_todim,vector,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3963288743110235,2,0.2779785134391522,3,0.14249307317617954,4,0.0,5
log_todim,vector,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43374897275308,2,0.2910694776155496,3,0.1885519584066483,4,0.0,5
log_todim,vector,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.46963574299385,2,0.3036240256575854,3,0.2327235319895262,4,0.0,5
log_todim,vector,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49275432092415183,2,0.3117117776436866,3,0.26117925423280813,4,0.0,5
log_todim,vector,1.0,3.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5271295057389442,2,0.32373751599561257,3,0.3034902784705539,4,0.0,5
log_todim,vector,1.0,5.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.40935002297772816,2,0.29707247301819645,3,0.15836084419124746,4,0.0,5
log_todim,vector,1.0,5.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4416324018507732,2,0.3086813257817265,3,0.1991477134732316,4,0.0,5
log_todim,vector,1.0,5.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4724466931404243,2,0.31976224927874847,3,0.2380797412457387,4,0.0,5
log_todim,vector,1.0,5.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.492222665677446,2,0.32687375597225266,3,0.26306550855748745,4,0.0,5
log_todim,vector,1.0,5.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.521519880168018,2,0.33740913351490914,3,0.30008079985471425,4,0.0,5
log_todim,vector,1.0,10.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4297119384236228,2,0.3226160049377733,3,0.1803710725661668,4,0.0,5
log_todim,vector,1.0,10.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.45633095580528277,2,0.332546005420418,3,0.2149380427873978,4,0.0,5
log_todim,vector,1.0,10.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.48160071315750214,2,0.34197267580069807,3,0.24775288855603722,4,0.0,5
log_todim,vector,1.0,10.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49774744746570193,2,0.34799607918838416,3,0.2687207430789554,4,0.0,5
log_todim,vector,1.0,10.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5215669652921339,2,0.3568817499147496,3,0.2996523342637463,4,0.0,5
exptodim,max,1.0,1.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3408745654159208,2,0.2825528156411105,3,0.08706736906183679,4,0.0,5
exptodim,max,1.0,1.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3946880135814977,2,0.3001631920572117,3,0.14719755965148362,4,0.0,5
exptodim,max,1.0,1.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4469506170800114,2,0.31726605670291186,3,0.20559486397228338,4,0.0,5
exptodim,max,1.0,1.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.480963563775168,2,0.3283967464234352,3,0.24360032612000598,4,0.0,5
exptodim,max,1.0,1.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5320455287351572,2,0.3451132487418076,3,0.30067840592056044,4,0.0,5
exptodim,max,1.0,2.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3332196209292023,2,0.2971306840038053,3,0.09918431914666169,4,0.0,5
exptodim,max,1.0,2.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3706199581483507,2,0.30938410103250236,3,0.14495998135546698,4,0.0,5
exptodim,max,1.0,2.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.40653455999094196,2,0.3211507487827148,3,0.18891719683930164,4,0.0,5
exptodim,max,1.0,2.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4296953673340239,2,0.32873888975142235,3,0.2172645694099779,4,0.0,5
exptodim,max,1.0,2.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.464168608229791,2,0.34003330655176883,3,0.2594576496819784,4,0.0,5
exptodim,max,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3458627979794184,2,0.31028610652235084,3,0.11973622796286104,4,0.0,5
exptodim,max,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3718692430197287,2,0.3196387927768413,3,0.15605418938192012,4,0.0,5
exptodim,max,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.39664259315361255,2,0.328548021658979,3,0.19065013561711946,4,0.0,5
exptodim,max,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.41251574234465915,2,0.33425647523748486,3,0.21281696460992697,4,0.0,5
exptodim,max,1.0,3.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4359940150612439,2,0.34269995600447273,3,0.24560433717797298,4,0.0,5
exptodim,max,1.0,5.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3922963533150306,2,0.3373041306197127,3,0.16470521491732662,4,0.0,5
exptodim,max,1.0,5.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4045805319981153,2,0.3435160518675119,3,0.18930484388468163,4,0.0,5
exptodim,max,1.0,5.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.41615337596101776,2,0.3493682620286687,3,0.2124799925803378,4,0.0,5
exptodim,max,1.0,5.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4235033533421052,2,0.35308503315698925,3,0.22719865804082734,4,0.0,5
exptodim,max,1.0,5.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4342828389977855,2,0.3585360541582609,3,0.24878507048481177,4,0.0,5
exptodim,max,1.0,10.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4904209338116388,2,0.4008651411661724,3,0.24464371451429257,4,0.0,5
exptodim,max,1.0,10.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49094950404409404,2,0.4032639817554209,3,0.2552056912951424,4,0.0,5
exptodim,max,1.0,10.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.491440947982429,2,0.4054943299555867,3,0.2650258043985059,4,0.0,5
exptodim,max,1.0,10.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49174983900714686,2,0.406896187802,3,0.27119811534331517,4,0.0,5
exptodim,max,1.0,10.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4921983967975072,2,0.4089319033381214,3,0.28016127042802336,4,0.0,5
exptodim,max_min,1.0,1.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43308739428413573,2,0.3889545456100561,3,0.1350219444732768,4,0.0,5
exptodim,max_min,1.0,1.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4644156603905123,2,0.4146610420484258,3,0.1768213556301054,4,0.0,5
exptodim,max_min,1.0,1.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49330664530770824,2,0.43836762058529904,3,0.2153688498699416,4,0.0,5
exptodim,max_min,1.0,1.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5113501627460241,2,0.4531732793213669,3,0.23944322416051467,4,0.0,5
exptodim,max_min,1.0,1.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5373949150071834,2,0.4745443736859999,3,0.274193162268974,4,0.0,5
exptodim,max_min,1.0,2.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4623778846608237,2,0.37064955044727144,3,0.1804454233313565,4,0.0,5
exptodim,max_min,1.0,2.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47378646351627657,2,0.39156041180286866,3,0.20583125776676456,4,0.0,5
exptodim,max_min,1.0,2.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.48421240413110495,2,0.410670188880332,3,0.22903057168963142,4,0.0,5
exptodim,max_min,1.0,2.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4906780647757229,2,0.4225211420117403,3,0.24341765641941407,4,0.0,5
exptodim,max_min,1.0,2.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4999495261022051,2,0.43951486619230995,3,0.2640480771922751,4,0.0,5
exptodim,max_min,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4936908199125199,2,0.37702951233603577,3,0.22355352266011866,4,0.0,5
exptodim,max_min,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4958684759781259,2,0.39369494998484345,3,0.2386283793327647,4,0.0,5
exptodim,max_min,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49784841641279554,2,0.4088472848202153,3,0.25233454659417526,4,0.0,5
exptodim,max_min,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49907144123948416,2,0.4182070015881868,3,0.26080095424257116,4,0.0,5
exptodim,max_min,1.0,3.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5008187791322612,2,0.43157924671146236,3,0.2728969269300503,4,0.0,5
exptodim,max_min,1.0,5.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5337959975821644,2,0.40662765173826965,3,0.2781578215121572,4,0.0,5
exptodim,max_min,1.0,5.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5304644101625421,2,0.41687727760811355,3,0.2828638581479086,4,0.0,5
exptodim,max_min,1.0,5.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5274394250190901,2,0.4261836418354507,3,0.2871368034783674,4,0.0,5
exptodim,max_min,1.0,5.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5255728239973348,2,0.43192623829519794,3,0.2897734723350735,4,0.0,5
exptodim,max_min,1.0,5.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5229085951998366,2,0.4401227359302846,3,0.2935368309830273,4,0.0,5
exptodim,max_min,1.0,10.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5671814886073437,2,0.45920649050576423,3,0.32089885469681745,4,0.0,5
exptodim,max_min,1.0,10.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5647800212409009,2,0.46233270678840904,3,0.3205345779634395,4,0.0,5
exptodim,max_min,1.0,10.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5625821378439045,2,0.46519389864096466,3,0.3202011827254312,4,0.0,5
exptodim,max_min,1.0,10.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5612175514926241,2,0.4669703092347788,3,0.3199941896738481,4,0.0,5
exptodim,max_min,1.0,10.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5592587011871117,2,0.4695203291958775,3,0.31969705318120206,4,0.0,5
exptodim,sum,1.0,1.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.431889239592358,2,0.1957937880007386,3,0.11749914068117065,4,0.0,5
exptodim,sum,1.0,1.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5025511615683347,2,0.22092726965699336,3,0.19769040534428073,4,0.0,5
exptodim,sum,1.0,1.0,2.25,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5723943951906455,2,0.24576955503463496,4,0.27695257478029317,3,0.0,5
exptodim,sum,1.0,1.0,3.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6185087232046858,2,0.2621717924040831,4,0.32928580007513586,3,0.0,5
exptodim,sum,1.0,1.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6887650828694716,2,0.28716102107904645,4,0.409016809006097,3,0.0,5
exptodim,sum,1.0,2.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.40680853842741527,2,0.20612549981806416,3,0.11203251526527438,4,0.0,5
exptodim,sum,1.0,2.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4719133744459682,2,0.22736833556658761,3,0.1849626769366972,4,0.0,5
exptodim,sum,1.0,2.0,2.25,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5358447021532854,2,0.2482282712752737,4,0.25657827956619583,3,0.0,5
exptodim,sum,1.0,2.0,3.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5778292130755686,2,0.2619272547002532,4,0.3036091509500846,3,0.0,5
exptodim,sum,1.0,2.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6414504277259596,2,0.2826860046732146,4,0.37487736624615037,3,0.0,5
exptodim,sum,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.38687160631744544,2,0.21702869600729793,3,0.10949334904865253,4,0.0,5
exptodim,sum,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.44657656413847546,2,0.235325334443734,3,0.17591692331528413,4,0.0,5
exptodim,sum,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5048817161749161,2,0.25319300112880166,3,0.2407831712411074,4,0.0,5
exptodim,sum,1.0,3.0,3.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5429982694976306,2,0.26487385344058734,4,0.28318899150830734,3,0.0,5
exptodim,sum,1.0,3.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6004984097750785,2,0.28249482354250827,4,0.3471596394653767,3,0.0,5
exptodim,sum,1.0,5.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3613811937465019,2,0.23789715388798796,3,0.11074189748632458,4,0.0,5
exptodim,sum,1.0,5.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.41127303930629855,2,0.2521211519424483,3,0.166523890443569,4,0.0,5
exptodim,sum,1.0,5.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.45956602951183767,2,0.2658893216908369,3,0.22051826987178585,4,0.0,5
exptodim,sum,1.0,5.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.490910655976396,2,0.27482556970586136,3,0.2555633902331456,4,0.0,5
exptodim,sum,1.0,5.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5378600682518779,2,0.2882106898867562,4,0.3080555711800068,3,0.0,5
exptodim,sum,1.0,10.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3512539638867743,2,0.278696637778814,3,0.13156231292323908,4,0.0,5
exptodim,sum,1.0,10.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.38273179601060253,2,0.28770703555834237,3,0.17060984831292347,4,0.0,5
exptodim,sum,1.0,10.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4127650464166308,2,0.29630392786356724,3,0.2078654129109982,4,0.0,5
exptodim,sum,1.0,10.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4320330353164992,2,0.30181930909174054,3,0.23176691526020646,4,0.0,5
exptodim,sum,1.0,10.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4605680321433576,2,0.309987332576844,3,0.2671639303423807,4,0.0,5
exptodim,vector,1.0,1.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3919065007648469,2,0.2111451089783267,3,0.10040640173914944,4,0.0,5
exptodim,vector,1.0,1.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.45610507605283,2,0.23212188662682604,3,0.17179614891488054,4,0.0,5
exptodim,vector,1.0,1.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5190401295189422,2,0.25268581062253775,3,0.24178084149228535,4,0.0,5
exptodim,vector,1.0,1.0,3.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5603131759095225,2,0.2661717098520405,4,0.2876770679081892,3,0.0,5
exptodim,vector,1.0,1.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6227700421371483,2,0.2865793869632833,4,0.3571300093383912,3,0.0,5
exptodim,vector,1.0,2.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3602142815974861,2,0.23513749123873512,3,0.10055204806040809,4,0.0,5
exptodim,vector,1.0,2.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4128762796945163,2,0.25079940196452266,3,0.1592309548502877,4,0.0,5
exptodim,vector,1.0,2.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.46398525570096166,2,0.2659994370643024,3,0.2161793986537814,4,0.0,5
exptodim,vector,1.0,2.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4972287114142132,2,0.2758861875563422,3,0.253221093037979,4,0.0,5
exptodim,vector,1.0,2.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5471273490434635,2,0.2907262626793523,4,0.3088209109748884,3,0.0,5
exptodim,vector,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.346955164058205,2,0.2551798680621953,3,0.10762808023643365,4,0.0,5
exptodim,vector,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3900237280852511,2,0.26752636865454676,3,0.1569887149263198,4,0.0,5
exptodim,vector,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4315044445921091,2,0.2794176796952742,3,0.204529526662786,4,0.0,5
exptodim,vector,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.45831895505933756,2,0.2871046174153094,3,0.23526148361240282,4,0.0,5
exptodim,vector,1.0,3.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.498324052446134,2,0.2985729115119734,3,0.2811110967223947,4,0.0,5
exptodim,vector,1.0,5.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.35102978378624333,2,0.2860038238169983,3,0.13025207360106836,4,0.0,5
exptodim,vector,1.0,5.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3797063355014538,2,0.29456351275723686,3,0.16725587161188182,4,0.0,5
exptodim,vector,1.0,5.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4070300824276427,2,0.30271940181575024,3,0.20251403034018492,4,0.0,5
exptodim,vector,1.0,5.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4245408962570186,2,0.30794621991293386,3,0.22510972540081142,4,0.0,5
exptodim,vector,1.0,5.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.45044653529586987,2,0.315678816710932,3,0.258537978694817,4,0.0,5
exptodim,vector,1.0,10.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.41331221694451137,2,0.3401950166168474,3,0.18996962861147543,4,0.0,5
exptodim,vector,1.0,10.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.42291204128975063,2,0.3447329725834556,3,0.21123844402960593,4,0.0,5
